"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"1165","'19","'Text 770 - Part of List 56","'20 inshore minesweepers (12 less than 100 tons).","'892","'83.49609375","04597227108459808/layout.csv"
"1166","'19","'Text 771","'* Swiss Air Force and Air Defence Troops are an integral part of the Army, but are listed here separately for purposes of comparison.","'893","'79.24804688","04597227108459808/layout.csv"
"1167","'20","'Page number 19","'26","'894","'68.94531250","04597227108459808/layout.csv"
"1168","'20","'List 57",NA,"'895","'45.50781250","04597227108459808/layout.csv"
"1169","'20","'Text 772 - Part of List 57","'10 Osa-class patrol boats with Styx SSM.","'896","'92.82226563","04597227108459808/layout.csv"
"1170","'20","'Text 773 - Part of List 57","'67 motor torpedo boats (55 less than 100 tons).","'897","'96.43554688","04597227108459808/layout.csv"
"1171","'20","'Text 774 - Part of List 57","'35 landing craft.","'898","'94.77539063","04597227108459808/layout.csv"
"1172","'20","'Text 775 - Part of List 57","'25 coastal artillery batteries.","'899","'98.14453125","04597227108459808/layout.csv"
"1173","'20","'Text 776","'Air Force: 20,000; 330 combat aircraft.","'900","'76.56250000","04597227108459808/layout.csv"
"1174","'20","'List 58",NA,"'901","'91.01562500","04597227108459808/layout.csv"
"1175","'20","'Text 777 - Part of List 58","'10 GA squadrons with F-84, Kraguj and Jastreb.","'902","'94.28710938","04597227108459808/layout.csv"
"1176","'20","'Text 778 - Part of List 58","'10 fighter/interceptor squadrons with F-86D/E and MiG-21F/PF.","'903","'97.55859375","04597227108459808/layout.csv"
"1177","'20","'Text 779 - Part of List 58","'2 reconnaissance squadrons with RT-33.","'904","'97.80273438","04597227108459808/layout.csv"
"1178","'20","'Text 780","'(A combat squadron has 15 aircraft.)","'905","'94.67773438","04597227108459808/layout.csv"
"1179","'20","'Text 781","'60 Galeb trainers.","'906","'92.18750000","04597227108459808/layout.csv"
"1180","'20","'Text 782","'25 Li-2, Beaver, C-47 and II-14 transports.","'907","'72.55859375","04597227108459808/layout.csv"
"1181","'20","'Text 783","'50 Whirlwind and Mi-4, and some Alouette III helicopters. 8 SAM batteries with SA-2.","'908","'88.18359375","04597227108459808/layout.csv"
"1182","'20","'Text 784","'Para-Military Forces: 19,000 Frontier Guards. 1,000,000 Territorial defence force (planned to increase to 3,000,000).","'909","'90.13671875","04597227108459808/layout.csv"
"1183","'1","'Header 1","'This article was downloaded by: [Carnegie Mellon University] On: 12 January 2015, At: 02:52 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'88.81835938","04597227108459809/layout.csv"
"1184","'1","'Figure 1",NA,"'1","'93.65234375","04597227108459809/layout.csv"
"1185","'1","'Text 1","'The Military Balance","'2","'33.93554688","04597227108459809/layout.csv"
"1186","'1","'Text 2","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'52.73437500","04597227108459809/layout.csv"
"1187","'1","'Title 1","'The Middle East and the Mediterranean","'4","'41.87011719","04597227108459809/layout.csv"
"1188","'1","'Text 3","'Published online: 22 Jan 2009.","'5","'45.43457031","04597227108459809/layout.csv"
"1189","'1","'Text 4","'To cite this article: (1971) The Middle East and the Mediterranean, The Military Balance, 71:1, 27-33, DOI: 10.1080/04597227108459809","'6","'94.97070313","04597227108459809/layout.csv"
"1190","'1","'Text 5","'To link to this article: http://dx.doi.org/10.1080/04597227108459809","'7","'91.45507813","04597227108459809/layout.csv"
"1191","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'8","'79.10156250","04597227108459809/layout.csv"
"1192","'1","'Text 6","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'9","'96.67968750","04597227108459809/layout.csv"
"1193","'1","'Text 7","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http://www.tandfonline.com/page/ terms-and-conditions","'10","'93.21289063","04597227108459809/layout.csv"
"1194","'2","'Page number 1","'27","'11","'94.77539063","04597227108459809/layout.csv"
"1195","'2","'Title 2","'The Middle East and the Mediterranean","'12","'69.43359375","04597227108459809/layout.csv"
"1196","'2","'Section header 2","'Multilateral Agreements","'13","'95.60546875","04597227108459809/layout.csv"
"1197","'2","'Text 8","'The members of the Central Treaty Organization (CENTO) are Britain, Iran, Pakistan and Turkey, with the United States as an associate. All sit on the Military, Economic and Counter-Subversion Committees and on the Permanent Military Deputies Group. The Treaty provides for mutual co-operation for security and defence but has no international command structure, nor forces allocated to it. For the local powers, the economic organization of Regional Co-operation for Development (RCD), which arose out of CENTO, may today be more important.","'14","'98.29101563","04597227108459809/layout.csv"
"1198","'2","'Section header 3","'Bilateral Agreements","'15","'96.28906250","04597227108459809/layout.csv"
"1199","'2","'Text 9","'A number of external powers have military arrangements with countries in the region. The United States has varying types of security assistance agreements and provides significant military aid on either a grant or credit basis to Greece, Turkey, Portugal, Spain, Morocco, Tunisia, Lebanon, Jordan, Saudi Arabia and Israel. It provides, in addition, a significant amount of military equip- ment on a cash sales basis to many countries, notably Israel, Spain and Jordan. For grant military assistance purposes Greece and Turkey are considered forward defence areas and Spain is considered a base rights country. Communication bases are maintained in Morocco under informal arrange- ments.","'16","'96.82617188","04597227108459809/layout.csv"
"1200","'2","'Text 10","'The Soviet Union has a military assistance agreement, concluded in December 1970, and a 15 year treaty of friendship and co-operation, signed in May 1971, with the UAR. Important military assistance is also provided to Algeria, Iraq, Sudan and Syria which may be covered by more informal arrangements.","'17","'91.45507813","04597227108459809/layout.csv"
"1201","'2","'Text 11","'The People's Republic of China has supplied arms to Albania, and has a treaty of friendship with the Yemen.","'18","'68.26171875","04597227108459809/layout.csv"
"1202","'2","'Text 12","'Britain has defence commitments to Cyprus, Gibraltar, and Malta,* and has proposed defence arrangements with the lower Gulf States after her withdrawal from the Persian Gulf at the end of 1971. Britain is also an important arms supplier for the Gulf Sheikhdoms, Saudi Arabia and Jordan.","'19","'62.35351563","04597227108459809/layout.csv"
"1203","'2","'Text 13","'France has a pilot training agreement with Morocco but no other formal commitments in the region. The facilities provisions of the Evian agreements with Algeria lapsed at the end of 1970 with the return of the Bou-Sfer airbase to Algeria. France sells arms to a number of countries, notably to Libya.","'20","'70.31250000","04597227108459809/layout.csv"
"1204","'2","'Section header 4","'Arrangements within the region (between Arab states)","'21","'93.35937500","04597227108459809/layout.csv"
"1205","'2","'Text 14","'Algeria, Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Saudi Arabia, South Yemen, Sudan, Syria, Tunisia, the UAR and Yemen are members of the League of Arab States. Among its sub- sidiary bodies are the Arab Defence Council set up in 1950 and the Unified Arab Command organ- ized in 1964.","'22","'96.53320313","04597227108459809/layout.csv"
"1206","'2","'Text 15","'Defence agreements were concluded by the UAR with Syria in November 1966 and Jordan in May 1967 to which Iraq later acceded. These agreements provided for the establishment of a Defence Council and a Joint Command. The loosely associated Eastern Front Command, comprising Iraq, Jordan, the Palestine Liberation Army and Syria, was reorganized in December 1970 into separate Jordanian and Syrian commands. Iraq and Syria concluded defence pacts in May 1968 and July 1969. The proposed Union of Arab Republics, announced by Libya, Syria, and the UAR in April 1971, would provide for a common defence policy and a Federal Defence Council. Sudan has announced its intention to join.","'23","'97.02148438","04597227108459809/layout.csv"
"1207","'2","'Footer 1","'* The Malta and British Governments are discussing the 1964 Defence Agreement with a view to revising its provisions.","'24","'84.86328125","04597227108459809/layout.csv"
"1208","'3","'Page number 2","'28","'25","'83.93554688","04597227108459809/layout.csv"
"1209","'3","'Section header 5","'ALGERIA","'26","'50.78125000","04597227108459809/layout.csv"
"1210","'3","'Text 16","'Population: 14,150,000. Military service: limited conscription. Total armed forces: 60,250. Estimated GNP 1970: $4.4 billion. Defence budget 1971: 490 million dinars ($99,200,000). 4.94 dinars = $1.","'27","'85.79101563","04597227108459809/layout.csv"
"1211","'3","'Section header 6","'Army: 53,000.","'28","'32.88574219","04597227108459809/layout.csv"
"1212","'3","'Text 17","'4 motorized infantry brigades. 1 parachute brigade. 3 independent tank battalions. 50 independent infantry battalions. 12 companies of desert troops. 5 independent artillery battalions. 200 T-34, 200 T-54 and 50 T-55 med tanks; AMX- 13 It tanks; 350 BTR-152 APC; 25 SU-100 and 6 JSU-152 SP guns; 85mm guns, 122mm and 152mm howitzers; 140mm and 240mm RL.","'29","'51.46484375","04597227108459809/layout.csv"
"1213","'3","'Figure 2",NA,"'30","'25.26855469","04597227108459809/layout.csv"
"1214","'3","'Text 18","'Navy: 3,250.","'31","'39.33105469","04597227108459809/layout.csv"
"1215","'3","'List 1",NA,"'32","'54.78515625","04597227108459809/layout.csv"
"1216","'3","'Text 19 - Part of List 1","'6 coastal escorts.","'33","'48.82812500","04597227108459809/layout.csv"
"1217","'3","'Text 20 - Part of List 1","'2 fleet minesweepers.","'34","'44.55566406","04597227108459809/layout.csv"
"1218","'3","'Text 21 - Part of List 1","'1 coastal minesweeper.","'35","'35.83984375","04597227108459809/layout.csv"
"1219","'3","'Text 22 - Part of List 1","'8 Komar- and 1 Osa-class patrol boats (Styx SSM).","'36","'34.47265625","04597227108459809/layout.csv"
"1220","'3","'Text 23 - Part of List 1","'8 P-6 torpedo boats.","'37","'34.20410156","04597227108459809/layout.csv"
"1221","'3","'Text 24","'Air Force: 4,000; 142 combat aircraft. 24 II-28 light bombers. 20 MiG-15, 40 MiG-17 FGA. 30 MiG-21 interceptors. 28 Magister armed trainers. 8 An-12 and 3 Il-18 transports. 3 Mi-1, 40 Mi-4, 7 Hughes-269A and 2 SA-330 helicopters. 1 SAM battalion with SA-2.","'38","'72.16796875","04597227108459809/layout.csv"
"1222","'3","'Text 25","'Para-Military Forces: 8,000. Gendarmerie with 50 AML armoured cars.","'39","'70.01953125","04597227108459809/layout.csv"
"1223","'3","'Section header 7","'IRAN","'40","'41.77246094","04597227108459809/layout.csv"
"1224","'3","'Text 26","'Population: 29,500,000. Military service: 2 years. Total armed forces: 181,000. Estimated GNP 1970: $10.9 billion. Defence budget 1971-72: 77,500 million rials ($1,023,000,000). 75.75 rials = $1.","'41","'92.28515625","04597227108459809/layout.csv"
"1225","'3","'Text 27","'Army: 150,000.","'42","'30.66406250","04597227108459809/layout.csv"
"1226","'3","'Text 28","'3 armoured divisions. 3 infantry divisions. 4 independent infantry brigades. 1 SAM battalion with HAWK. 400 M-47 and 460 M-60A1 med tanks; 100 M-24 It","'43","'68.70117188","04597227108459809/layout.csv"
"1227","'3","'Text 29","'tanks; 100 M-8 and 140 M-20 armd cars; 300 M-113, 270 BTR-50 and 300 BTR-60 APC; 75mm, 105mm and 155mm howitzers; 40mm, 57mm and 85mm AA guns.","'44","'57.56835938","04597227108459809/layout.csv"
"1228","'3","'Text 30","'8 Huskie helicopters. (Further helicopters are being delivered.)","'45","'34.30175781","04597227108459809/layout.csv"
"1229","'3","'Text 31","'Navy: 9,000.","'46","'73.09570313","04597227108459809/layout.csv"
"1230","'3","'List 2",NA,"'47","'79.63867188","04597227108459809/layout.csv"
"1231","'3","'Text 32 - Part of List 2","'1 destroyer.","'48","'84.91210938","04597227108459809/layout.csv"
"1232","'3","'Text 33 - Part of List 2","'1 frigate (4 with Seacat SAM are being delivered).","'49","'79.63867188","04597227108459809/layout.csv"
"1233","'3","'Text 34 - Part of List 2","'4 corvettes.","'50","'79.24804688","04597227108459809/layout.csv"
"1234","'3","'Text 35 - Part of List 2","'4 patrol boats.","'51","'77.34375000","04597227108459809/layout.csv"
"1235","'3","'Text 36 - Part of List 2","'4 coastal minesweepers.","'52","'79.24804688","04597227108459809/layout.csv"
"1236","'3","'Text 37 - Part of List 2","'2 inshore minesweepers.","'53","'81.83593750","04597227108459809/layout.csv"
"1237","'3","'Text 38 - Part of List 2","'8 SRN-6 and 2 Wellington hovercraft (less than 100 tons).","'54","'89.20898438","04597227108459809/layout.csv"
"1238","'3","'Text 39 - Part of List 2","'4 landing craft.","'55","'86.91406250","04597227108459809/layout.csv"
"1239","'3","'Figure 3",NA,"'56","'25.75683594","04597227108459809/layout.csv"
"1240","'3","'Text 40","'Air Force: 22,000; 140 combat aircraft.","'57","'50.87890625","04597227108459809/layout.csv"
"1241","'3","'List 3",NA,"'58","'41.57714844","04597227108459809/layout.csv"
"1242","'3","'Text 41 - Part of List 3","'2 fighter-bomber squadrons with F-4D, with Sidewinder and Sparrow AAM","'59","'32.20214844","04597227108459809/layout.csv"
"1243","'3","'Text 42 - Part of List 3","'(32 F-4E are on order).","'60","'30.12695313","04597227108459809/layout.csv"
"1244","'3","'Text 43 - Part of List 3","'5 fighter-bomber squadrons with F-5.","'61","'33.03222656","04597227108459809/layout.csv"
"1245","'3","'Text 44 - Part of List 3","'20 F-86 AWX (being phased out).","'62","'33.03222656","04597227108459809/layout.csv"
"1246","'3","'Text 45 - Part of List 3","'9 RT-33 reconnaissance aircraft.","'63","'36.98730469","04597227108459809/layout.csv"
"1247","'3","'Text 46 - Part of List 3","'Transports include 10 C-47, 26 C-130E and 6 Beaver (30 C-130H are being delivered).","'64","'35.62011719","04597227108459809/layout.csv"
"1248","'3","'Text 47 - Part of List 3","'Helicopters include 10 Huskie, 45 AB-205 and 16 Super-Frelon.","'65","'35.40039063","04597227108459809/layout.csv"
"1249","'3","'Text 48 - Part of List 3","'(Further helicopters are being delivered.) Tigercat SAM. (Rapier SAM are on order.)","'66","'35.49804688","04597227108459809/layout.csv"
"1250","'3","'Text 49","'Para-Military Forces: 40,000. Gendarmerie with 30 AB-206 helicopters.","'67","'70.80078125","04597227108459809/layout.csv"
"1251","'3","'Section header 8","'IRAQ","'68","'42.72460938","04597227108459809/layout.csv"
"1252","'3","'Text 50","'Population: 9,250,000. Military service: 2 years. Total armed forces: 95,250. Estimated GNP 1970: $3.12 billion. Estimated defence expenditure 1970-71: 84,700,000 dinars ($237,160,000). 1 dinar = $2.8.","'69","'79.19921875","04597227108459809/layout.csv"
"1253","'3","'Text 51","'Army: 85,000. 2 armoured divisions. 4 infantry divisions (each of 4 brigades). 800 T-54 and T-55, and 60 T-34/85 med tanks; 45 PT-76 It tanks; 115 AML armd cars; 60 Ferret scout cars; BTR-152 APC; artillery includes 300 Soviet 120mm and 130mm guns.","'70","'61.96289063","04597227108459809/layout.csv"
"1254","'3","'Text 52","'Navy: 2,000. 3 submarine chasers. 12 motor torpedo boats (less than 100 tons). 10 patrol boats (less than 100 tons).","'71","'57.37304688","04597227108459809/layout.csv"
"1255","'4","'Page number 3","'29","'72","'69.67773438","04597227108459809/layout.csv"
"1256","'4","'Text 53","'Air Force: 8,250; 220 combat aircraft.","'73","'94.28710938","04597227108459809/layout.csv"
"1257","'4","'List 4",NA,"'74","'74.16992188","04597227108459809/layout.csv"
"1258","'4","'Text 54 - Part of List 4","'9 Tu-16 medium bombers.","'75","'92.77343750","04597227108459809/layout.csv"
"1259","'4","'Text 55 - Part of List 4","'12 II-28 light bombers.","'76","'95.26367188","04597227108459809/layout.csv"
"1260","'4","'Text 56 - Part of List 4","'48 Su-7 fighter-bombers.","'77","'96.72851563","04597227108459809/layout.csv"
"1261","'4","'Text 57 - Part of List 4","'35 Hunter FGA.","'78","'95.70312500","04597227108459809/layout.csv"
"1262","'4","'Text 58 - Part of List 4","'16 T-52 Jet Provost light-strike aircraft.","'79","'97.50976563","04597227108459809/layout.csv"
"1263","'4","'Text 59 - Part of List 4","'85 MiG-21 interceptors.","'80","'96.48437500","04597227108459809/layout.csv"
"1264","'4","'Text 60 - Part of List 4","'15 MiG-17 fighters.","'81","'94.38476563","04597227108459809/layout.csv"
"1265","'4","'Text 61 - Part of List 4","'35 Mi-4, 12 Mi-8 and 9 Wessex helicopters.","'82","'94.77539063","04597227108459809/layout.csv"
"1266","'4","'Text 62 - Part of List 4","'2 An-2, 8 An-12, 10 An-24, 2 Tu-124 and 2 Heron transports.","'83","'96.97265625","04597227108459809/layout.csv"
"1267","'4","'Text 63","'Para-Military Forces: 20,000 including 10,000 national guard and 4,000 security troops, form- ing 1 mechanized brigade.","'84","'95.16601563","04597227108459809/layout.csv"
"1268","'4","'Section header 9","'ISRAEL","'85","'80.66406250","04597227108459809/layout.csv"
"1269","'4","'Text 64","'Population: 3,040,000. Military service (Jewish population only): men, 36 months; women, 20 months. Total armed forces: 75,000 regular cadre and conscripts (can be raised to 300,000 by mobi- lizing reservists within 48-72 hours). Estimated GNP 1970: $5.4 billion. Defence budget 1971-72: 5,193 million Israeli pounds ($1,483,700). 3.5 Israeli pounds = $1.","'86","'29.61425781","04597227108459809/layout.csv"
"1270","'4","'Text 65","'Army: 11,500 regular, 50,000 conscripts (275,000 when fully mobilized).","'87","'52.34375000","04597227108459809/layout.csv"
"1271","'4","'Text 66","'4 armoured brigades. 4 infantry brigades. 1 parachute brigade.","'88","'25.83007813","04597227108459809/layout.csv"
"1272","'4","'Text 67","'300 M-48 (with 105mm guns), 250 Ben Gurion (Centurion with French 105mm gun), 200 Centur- ion, 200 Isherman (with 105mm gun) and Super Sherman, 100 TI-67 (T-54/55 with 105mm gun) and 25 M-60 med tanks; AML-60, 15 AML-90 and some Staghound armd cars; about 1,000 M-2 and M-3 half-tracks; M-113 APCs; 24 M-109 155mm SP howitzers; 155mm howitzers on Sherman chassis; about 300 SP 105mm howitzers, 120mm and 160mm mortars on AMX- chassis; 90mm SP ATK guns and 106mm jeep- mounted recoilless rifles; Cobra, and weapons carrier-mounted SS-10/11 ATGW; 20mm, 30mm and 40mm AA guns.","'89","'80.12695313","04597227108459809/layout.csv"
"1273","'4","'Text 68","'(The MD-660 280-miles-range SSM may become operational during 1971.)","'90","'46.97265625","04597227108459809/layout.csv"
"1274","'4","'Text 69","'RESERVES: would increase above formations to 10 armoured, 9 infantry and 4 parachute brigades.","'91","'81.59179688","04597227108459809/layout.csv"
"1275","'4","'List 5",NA,"'92","'32.86132813","04597227108459809/layout.csv"
"1276","'4","'Text 70 - Part of List 5","'1 destroyer (used as a training ship).","'93","'89.06250000","04597227108459809/layout.csv"
"1277","'4","'Text 71 - Part of List 5","'12 FPB (with Gabriel SSM).","'94","'76.36718750","04597227108459809/layout.csv"
"1278","'4","'Text 72 - Part of List 5","'9 motor torpedo boats (less than 100 tons).","'95","'83.69140625","04597227108459809/layout.csv"
"1279","'4","'Text 73 - Part of List 5","'8 patrol boats (less than 100 tons).","'96","'68.99414063","04597227108459809/layout.csv"
"1280","'4","'Text 74 - Part of List 5","'10 landing craft (4 less than 100 tons). Naval commandos: 500.","'97","'68.50585938","04597227108459809/layout.csv"
"1281","'4","'Text 75","'Navy: 3,500 regular, 1,000 conscripts (8,000 when fully mobilized). 3 submarines.","'98","'71.28906250","04597227108459809/layout.csv"
"1282","'4","'Text 76","'Air Force: 8,000 regular, 1,000 conscripts (17,000 when fully mobilized); 374 combat aircraft.","'99","'84.27734375","04597227108459809/layout.csv"
"1283","'4","'List 6",NA,"'100","'76.12304688","04597227108459809/layout.csv"
"1284","'4","'Text 77 - Part of List 6","'10 Vautour light bombers.","'101","'92.82226563","04597227108459809/layout.csv"
"1285","'4","'Text 78 - Part of List 6","'75 F-4E fighter-bomber/interceptors.","'102","'93.16406250","04597227108459809/layout.csv"
"1286","'4","'Text 79 - Part of List 6","'60 Mirage III-C fighter-bomber/interceptors (some with R-530 AAM).","'103","'93.99414063","04597227108459809/layout.csv"
"1287","'4","'Text 80 - Part of List 6","'72 A-4E/H fighter-bombers (18 more are due to be delivered during 1971).","'104","'94.53125000","04597227108459809/layout.csv"
"1288","'4","'Text 81 - Part of List 6","'27 Mystère IV-A fighter-bombers.","'105","'93.45703125","04597227108459809/layout.csv"
"1289","'4","'Text 82 - Part of List 6","'30 Ouragan fighter-bombers.","'106","'92.38281250","04597227108459809/layout.csv"
"1290","'4","'Text 83 - Part of List 6","'9 Super Mystère interceptors.","'107","'92.82226563","04597227108459809/layout.csv"
"1291","'4","'Text 84 - Part of List 6","'6 RF-4E reconnaissance aircraft.","'108","'94.23828125","04597227108459809/layout.csv"
"1292","'4","'Text 85 - Part of List 6","'85 Magister armed trainers.","'109","'89.89257813","04597227108459809/layout.csv"
"1293","'4","'Text 86 - Part of List 6","'10 Stratocruiser transports/tankers.","'110","'93.01757813","04597227108459809/layout.csv"
"1294","'4","'Text 87 - Part of List 6","'15 Noratlas, 10 C-47 and 4 C-46 transports.","'111","'90.82031250","04597227108459809/layout.csv"
"1295","'4","'Text 88 - Part of List 6","'12 Super Frelon, 8 CH-53, 25 AB-205 and 20 Alouette helicopters.","'112","'93.89648438","04597227108459809/layout.csv"
"1296","'4","'Text 89 - Part of List 6","'8 SAM batteries with 48 HAWK.","'113","'89.99023438","04597227108459809/layout.csv"
"1297","'4","'Text 90","'Para-Military Forces: 10,000. Militia providing regional border defence units.","'114","'72.11914063","04597227108459809/layout.csv"
"1298","'4","'Section header 10","'JORDAN","'115","'51.17187500","04597227108459809/layout.csv"
"1299","'4","'Text 91","'Population: 2,225,000. Military service: 2 years. Total armed forces: 60,250. Estimated GNP 1970: $0.64 billion. Defence budget 1971: 32,300,000 dinars ($90,440,000). 1 dinar = $2.8.","'116","'87.10937500","04597227108459809/layout.csv"
"1300","'4","'Text 92","'Army: 58,000.","'117","'71.77734375","04597227108459809/layout.csv"
"1301","'4","'List 7",NA,"'118","'43.31054688","04597227108459809/layout.csv"
"1302","'4","'Text 93 - Part of List 7","'1 armoured division.","'119","'93.55468750","04597227108459809/layout.csv"
"1303","'4","'Text 94 - Part of List 7","'1 mechanized division.","'120","'95.36132813","04597227108459809/layout.csv"
"1304","'4","'Text 95 - Part of List 7","'1 infantry division.","'121","'94.28710938","04597227108459809/layout.csv"
"1305","'4","'Text 96 - Part of List 7","'1 Royal Guards battalion (armoured).","'122","'94.09179688","04597227108459809/layout.csv"
"1306","'4","'Text 97 - Part of List 7","'3 artillery regiments.","'123","'91.06445313","04597227108459809/layout.csv"
"1307","'4","'Text 98 - Part of List 7","'1 SAM regiment with Tigercat.","'124","'85.05859375","04597227108459809/layout.csv"
"1308","'4","'Text 99 - Part of List 7","'150 M-47 and M-48, and 140 Centurion med tanks; 125 Saladin armd cars; 140 Ferret scout cars; 250 M-113 and 100 Saracen APC; 25 pounder guns, 30 105mm and 155mm howitzers, a few 155mm and 203mm guns; M-42 SP AA guns.","'125","'78.46679688","04597227108459809/layout.csv"
"1309","'4","'Text 100","'Navy: 250. 8 small patrol craft.","'126","'58.59375000","04597227108459809/layout.csv"
"1310","'4","'Text 101","'Air Force: 2,000; 33 combat aircraft. 2 ground-attack squadrons with 18 Hunter.","'127","'54.68750000","04597227108459809/layout.csv"
"1311","'5","'Page number 4","'30","'128","'64.59960938","04597227108459809/layout.csv"
"1312","'5","'Text 102","'1 interceptor squadron with 15 F-104A. 4 C-47 and 2 Dove transports. Helicopters include 7 Alouette III.","'129","'85.35156250","04597227108459809/layout.csv"
"1313","'5","'Text 103","'Para-Military Forces: 37,500, consisting of 7,500 Gendarmerie, and 30,000 National Guard.","'130","'74.07226563","04597227108459809/layout.csv"
"1314","'5","'Text 104","'Population: 2,775,000. Voluntary military service (proposals have been made to introduce compulsory military training). Total armed forces: 15,250. Estimated GNP 1970: $1.56 billion. Defence budget 1971: £L166,200,000 ($51,100,000). Lebanese £3.25 = $1.","'131","'96.09375000","04597227108459809/layout.csv"
"1315","'5","'List 8",NA,"'132","'35.76660156","04597227108459809/layout.csv"
"1316","'5","'Text 105 - Part of List 8","'1 motorized battalion.","'133","'89.11132813","04597227108459809/layout.csv"
"1317","'5","'Text 106 - Part of List 8","'9 infantry battalions.","'134","'80.41992188","04597227108459809/layout.csv"
"1318","'5","'Text 107 - Part of List 8","'40 Charioteer med tanks; 40 AMX-13 and 20 M-41 It tanks; M-706, M-6 and AEC Mark-3 armd cars; M-113 and M-59 APC; 155mm howitzers; 15 M-42 SP AA guns.","'135","'94.09179688","04597227108459809/layout.csv"
"1319","'5","'Text 108 - Part of List 8","'2 tank battalions.","'136","'83.44726563","04597227108459809/layout.csv"
"1320","'5","'Text 109","'Navy: 250.","'137","'67.72460938","04597227108459809/layout.csv"
"1321","'5","'List 9",NA,"'138","'70.65429688","04597227108459809/layout.csv"
"1322","'5","'Text 110 - Part of List 9","'1 patrol vessel.","'139","'79.88281250","04597227108459809/layout.csv"
"1323","'5","'Text 111 - Part of List 9","'4 small patrol boats (less than 100 tons).","'140","'88.57421875","04597227108459809/layout.csv"
"1324","'5","'Text 112 - Part of List 9","'1 landing craft.","'141","'66.55273438","04597227108459809/layout.csv"
"1325","'5","'Text 113","'Air Force: 1,000; 21 combat aircraft.","'142","'60.20507813","04597227108459809/layout.csv"
"1326","'5","'Text 114","'12 Hunter FGA.","'143","'49.90234375","04597227108459809/layout.csv"
"1327","'5","'List 10",NA,"'144","'81.59179688","04597227108459809/layout.csv"
"1328","'5","'Text 115 - Part of List 10","'1 interceptor squadron with Mirage III-C* with R-530 AAM.","'145","'88.18359375","04597227108459809/layout.csv"
"1329","'5","'Text 116 - Part of List 10","'5 transports.","'146","'83.34960938","04597227108459809/layout.csv"
"1330","'5","'Text 117 - Part of List 10","'1 helicopter sqn with 4 Alouette II and 6 Alouette III.","'147","'91.94335938","04597227108459809/layout.csv"
"1331","'5","'Text 118 - Part of List 10","'Some radars of a Crotale SAM system have been delivered.","'148","'90.72265625","04597227108459809/layout.csv"
"1332","'5","'Text 119","'Para-Military Forces: 2,500 Gendarmerie. A National Guard of 5,000 is being formed.","'149","'76.85546875","04597227108459809/layout.csv"
"1333","'5","'Text 120","'Population: 2,000,000. Military service: 18 months. Total armed forces: 22,000. Estimated GNP 1970: $4.0 billion. Defence budget 1971-72: £L30 million ($84 million). £L1 = $2.8.","'150","'88.81835938","04597227108459809/layout.csv"
"1334","'5","'Section header 11","'LIBYA","'151","'46.28906250","04597227108459809/layout.csv"
"1335","'5","'Text 121","'Army: 20,000.","'152","'83.39843750","04597227108459809/layout.csv"
"1336","'5","'List 11",NA,"'153","'38.96484375","04597227108459809/layout.csv"
"1337","'5","'Text 122 - Part of List 11","'4 armoured battalions.","'154","'94.67773438","04597227108459809/layout.csv"
"1338","'5","'Text 123 - Part of List 11","'5 infantry battalions.","'155","'95.75195313","04597227108459809/layout.csv"
"1339","'5","'Text 124 - Part of List 11","'3 artillery battalions.","'156","'94.23828125","04597227108459809/layout.csv"
"1340","'5","'Text 125 - Part of List 11","'2 AA artillery battalions.","'157","'86.42578125","04597227108459809/layout.csv"
"1341","'5","'Text 126 - Part of List 11","'6 Centurion-5, 100 T-54/55 and 15 T-34/85 med tanks; Saladin armd cars; Shorland and Ferret scout cars; Saracen APC; 122mm guns, 105mm and 155mm howitzers; L40/70 Bofors AA guns. (An order for 188 Chieftain tanks from Britain is in abeyance.)","'158","'87.06054688","04597227108459809/layout.csv"
"1342","'5","'Text 127","'Army: 52,000.","'159","'62.59765625","04597227108459809/layout.csv"
"1343","'5","'Section header 12","'LEBANON","'160","'67.57812500","04597227108459809/layout.csv"
"1344","'5","'Text 128","'Navy: 1,000.","'161","'78.22265625","04597227108459809/layout.csv"
"1345","'5","'List 12",NA,"'162","'74.16992188","04597227108459809/layout.csv"
"1346","'5","'Text 129 - Part of List 12","'1 corvette.","'163","'89.35546875","04597227108459809/layout.csv"
